lat,lon,type,name,tags,category
49.2811772,-122.9944375,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'addr:housenumber': '4801', 'internet_access': 'wlan', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'name:en': ""McDonald's"", 'addr:street': 'Hastings Street', 'takeaway': 'yes', 'brand': ""McDonald's""}",food
49.2808356,-123.0305122,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'opening_hours': '24/7', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': ""McDonald's"", 'brand:wikipedia': ""en:McDonald's""}",food
49.281211,-123.011999,fast_food,Dairy Queen,"{'brand:wikidata': 'Q1141226', 'website': 'https://www.dairyqueen.com/en-us/locations/bc/burnaby/103-4191-hastings-st/7902/', 'payment:credit_cards': 'yes', 'brand:wikipedia': 'en:Dairy Queen', 'cuisine': 'ice_cream;burger', 'takeaway': 'yes', 'addr:unit': '103', 'addr:housenumber': '4191', 'phone': '+1-604-293-1171', 'drive_through': 'no', 'addr:street': 'Hastings Street', 'payment:debit_cards': 'yes', 'brand': 'Dairy Queen'}",food
49.2812108,-123.012161,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'website': 'https://www.starbucks.com/store-locator/store/1101/carlton-square-4191-hastings-street-burnaby-bc-v-5-c-2-j-3-ca', 'addr:housenumber': '4191', 'phone': '+1-604-293-1366', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'addr:street': 'Hastings Street', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:unit': '101'}",food
49.2664116,-123.014025,restaurant,White Spot,"{'brand:wikidata': 'Q7995414', 'cuisine': 'burger', 'brand': 'White Spot', 'brand:wikipedia': 'en:White Spot'}",food
49.2842068,-123.1002041,pub,Alibi Room,"{'opening_hours': 'Mo-Th 17:00-23:30; Fr 17:00-00:30; Sa 10:00-14:45,17:00-00:30; Su 10:00-14:45,17:00-23:30', 'website': 'http://www.alibi.ca/', 'addr:housenumber': '157', 'addr:street': 'Alexander Street'}",food
49.2630977,-123.1172998,cafe,Elysian Coffee Roasters,"{'opening_hours': 'Mo-Fr 07:00-16:00; Sa 09:00-16:00; Su 10:00-16:00', 'cuisine': 'coffee_shop', 'addr:housenumber': '590', 'source': 'http://www.elysiancoffee.com/', 'addr:street': 'West Broadway'}",food
49.2846042,-123.124593,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'addr:province': 'BC', 'wheelchair': 'no', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '1099', 'brand:wikipedia': 'en:Starbucks', 'opening_hours': 'Mo-Fr 05:30-00:00; Sa-Su 06:00-00:00', 'cuisine': 'coffee_shop', 'addr:street': 'Robson Street', 'takeaway': 'yes', 'brand': 'Starbucks', 'addr:city': 'Vancouver'}",food
49.2638502,-123.100672,cafe,Gene Coffee Bar,"{'opening_hours': 'Mo-Fr 07:30-17:00; Sa,Su 08:30-17:00', 'addr:housenumber': '2404', 'payment:credit_cards': 'yes', 'addr:street': 'Main Street', 'payment:debit_cards': 'yes'}",food
49.2630345,-123.101204,restaurant,Sushi Kaido,"{'cuisine': 'japanese', 'addr:housenumber': '189', 'addr:street': 'East Broadway'}",food
49.2629465,-123.0967703,restaurant,Thai Son,"{'website': 'http://www.thaison.ca', 'addr:housenumber': '373', 'phone': '+1-604-875-6436', 'opening_hours': 'Mo-Su 10:00-22:00', 'check_date:opening_hours': '2021-07-12', 'cuisine': 'asian', 'addr:street': 'East Broadway', 'addr:postcode': 'V5T 1W6', 'addr:unit': '2', 'addr:city': 'Vancouver'}",food
49.2635672,-123.1004357,fast_food,Budgies Burritos,"{'opening_hours': 'Mo-Su 11:00-00:00', 'cuisine': 'mexican', 'addr:housenumber': '44', 'addr:street': 'Kingsway', 'internet_access': 'wlan'}",food
49.2635924,-123.1015666,cafe,Melo Patisserie,"{'addr:housenumber': '154', 'addr:street': 'East 8th Avenue'}",food
49.2621476,-123.1007434,restaurant,Ignite Pizzeria,"{'addr:housenumber': '2588', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'opening_hours': 'Mo-Th 11:00-23:00; Fr,Sa 11:00-24:00', 'source': 'walk', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}",food
49.2571036,-123.1008894,pub,Five Point,"{'opening_hours': 'Mo-Su 11:30-01:00', 'addr:housenumber': '3124', 'addr:street': 'Main Street', 'phone': '+1-604-876-5810'}",food
49.2568815,-123.1009868,cafe,Caffè Mira,"{'addr:housenumber': '3136', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}",food
49.2567053,-123.1018939,restaurant,Toshi,"{'cuisine': 'sushi', 'takeaway': 'yes', 'outdoor_seating': 'no'}",food
49.2558185,-123.101551,restaurant,The General Public,"{'addr:province': 'BC', 'addr:housenumber': '3289', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}",food
49.254976,-123.100871,restaurant,Anh And Chi,"{'addr:province': 'BC', 'website': 'https://anhandchi.com/', 'addr:housenumber': '3388', 'cuisine': 'vietnamese', 'addr:street': 'Main Street', 'addr:postcode': 'V5V 3M7', 'addr:city': 'Vancouver'}",food
49.2555281,-123.1010432,restaurant,Nikkyu Japanese Restaurant,"{'addr:province': 'BC', 'delivery': 'yes', 'website': 'https://www.nikkyusushi.com', 'payment:credit_cards': 'yes', 'air_conditioning': 'yes', 'cuisine': 'japanese', 'addr:postcode': 'V5V 3M7', 'addr:city': 'Vancouver', 'addr:housenumber': '3302', 'phone': '+1-604-873-2220', 'smoking': 'no', 'opening_hours': 'Su-Sa 11:30-22:00', 'outdoor_seating': 'yes', 'addr:street': 'Main Street', 'payment:debit_cards': 'yes'}",food
49.2750615,-123.0996424,pub,The Ivanhoe,"{'addr:housenumber': '1038', 'addr:street': 'Main Street'}",food
49.2777282,-123.0971626,restaurant,Hunnybee Bruncheonette,"{'addr:housenumber': '789', 'addr:street': 'Gore Avenue', 'addr:city': 'Vancouver'}",food
49.2773052,-123.0869116,cafe,Union Market,{'addr:city': 'Vancouver'},food
49.1924274,-123.0910446,fast_food,Triple O's,{'cuisine': 'regional'},food
49.2578202,-123.1682797,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'opening_hours': 'Mo-Fr 06:00-20:00, Sa,Su 06:30-20:00', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",food
49.2644834,-123.1842067,pub,The Wolf and Hound,"{'addr:housenumber': '3609', 'addr:street': 'West Broadway'}",food
49.2640388,-123.178066,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'website': 'http://www.mcdonalds.ca/', 'internet_access': 'wlan', 'brand:wikipedia': ""en:McDonald's"", 'opening_hours': '24/7', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': ""McDonald's""}",food
49.2639431,-123.1492041,pub,Manchester Public Eatery,"{'addr:housenumber': '1941', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}",food
49.2771596,-123.1264928,cafe,Blenz Coffee,"{'brand:wikidata': 'Q4926090', 'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '700', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'opening_hours': 'Su-Th 06:30-01:00; Fr-Sa 06:30-02:00', 'cuisine': 'coffee_shop', 'addr:street': 'Davie Street', 'takeaway': 'yes', 'brand': 'Blenz Coffee', 'addr:city': 'Vancouver'}",food
49.2799212,-123.117893,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'addr:province': 'BC', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'addr:city': 'Vancouver', 'addr:housenumber': '498', 'indoor_seating': 'yes', 'opening_hours': 'Mo-Fr 05:30-19:00; Sa,Su 06:30-19:00', 'outdoor_seating': 'yes', 'addr:street': 'Robson Street', 'brand': 'Starbucks'}",food
49.2807244,-123.122489,cafe,Waves Coffee House,"{'brand:wikidata': 'Q114096538', 'wheelchair': 'yes', 'website': 'https://wavescoffee.com/', 'payment:credit_cards': 'yes', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'addr:postcode': 'V6Z 2M4', 'contact:yelp': 'http://www.yelp.com/biz/waves-coffee-house-vancouver-2', 'addr:city': 'Vancouver', 'addr:housenumber': '900', 'indoor_seating': 'yes', 'opening_hours': 'Mo-Fr 07:00-21:00; Sa 09:00-21:00; Su 09:00-19:00', 'outdoor_seating': 'yes', 'addr:street': 'Howe Street', 'payment:debit_cards': 'yes', 'brand': 'Waves Coffee House'}",food
49.281145,-123.119819,pub,Lennox Pub,"{'addr:province': 'BC', 'wheelchair': 'yes', 'addr:housenumber': '800', 'phone': '+1-604-408-0881', 'smoking': 'no', 'opening_hours': 'Su-Th 11:00-24:00, Fr-Sa 11:00-01:00', 'addr:street': 'Granville Street', 'addr:postcode': 'V6Z 1K3', 'addr:city': 'Vancouver'}",food
49.2741793,-123.1328565,restaurant,GO Canada,{},food
49.275078,-123.1335056,cafe,Prego Cofee,"{'addr:province': 'BC', 'opening_hours': 'Mo-Sa 06:00-18:00; Su 08:00-16:00', 'addr:housenumber': '1625', 'addr:street': 'Hornby Street', 'addr:unit': '101', 'addr:city': 'Vancouver'}",food
49.2769504,-123.1300681,restaurant,Giardino Restaurant,"{'opening_hours': 'Tu-Sa 17:30-11:00+', 'wheelchair': 'yes', 'cuisine': 'italian', 'addr:housenumber': '1328', 'addr:street': 'Hornby Street', 'addr:city': 'Vancouver'}",food
49.2666817,-123.2425065,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'website': 'http://www.mcdonalds.ca/', 'internet_access': 'wlan', 'drive_through': 'no', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'takeaway': 'yes', 'brand': ""McDonald's""}",food
49.2632231,-123.1389199,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'opening_hours': 'Mo-Fr 05:30-22:00; Sa,Su,PH 07:30-22:00', 'check_date:opening_hours': '2022-01-09', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",food
49.2634351,-123.1383336,cafe,Blenz Coffee,"{'addr:province': 'BC', 'addr:housenumber': '2506', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}",food
49.2643413,-123.1760619,restaurant,Olympia Pizza,"{'cuisine': 'pizza', 'addr:housenumber': '3205', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}",food
49.2642338,-123.1725691,pub,Russel Brewing Company,{},food
49.2642766,-123.1727212,restaurant,East is East,"{'addr:housenumber': '3035', 'addr:street': 'West Broadway', 'smoking': 'outside', 'addr:city': 'Vancouver'}",food
49.2639716,-123.1702755,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'name:en': 'JJ Bean', 'takeaway': 'yes', 'brand': 'Starbucks'}",food
49.2637397,-123.1578123,cafe,Platform 7,{'wheelchair': 'yes'},food
49.2637096,-123.15459,fast_food,Evelyn's Coffee and Grill,"{'website': 'https://evelynscoffeeshopvancouver.cafecityguide.website/', 'addr:housenumber': '2176', 'phone': '+1-604-731-7117', 'drive_through': 'no', 'opening_hours': 'Mo-Fr 07:30-17:30; Sa 09:30-16:30', 'addr:street': 'West Broadway', 'addr:postcode': 'V6K 2C8'}",food
49.2636686,-123.1485129,cafe,Solaris Coffee,{},food
49.2638501,-123.1448497,restaurant,Denny's,"{'brand:wikidata': 'Q1189695', 'addr:housenumber': '1759', 'brand:wikipedia': ""en:Denny's"", 'opening_hours': 'Mo-Su 06:00-24:00', 'cuisine': 'american', 'addr:street': 'West Broadway', 'brand': ""Denny's"", 'addr:city': 'Vancouver'}",food
49.2638288,-123.1416759,pub,Storm Crow Alehouse,"{'website': 'https://www.stormcrowalehouse.com/', 'addr:housenumber': '1619', 'phone': '+1-604-428-9670', 'opening_hours': 'Su-Th 11:00-01:00; Fr-Sa 11:00-02:00', 'outdoor_seating': 'yes', 'addr:street': 'West Broadway', 'addr:postcode': 'V6J 5K9', 'email': 'alehouse@stormcrow.com', 'addr:city': 'Vancouver'}",food
49.2658614,-123.242794,cafe,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks', 'brand:wikipedia': 'en:Starbucks'}",food
49.2659729,-123.24247,restaurant,The Corner Kitchen UBC,"{'addr:province': 'BC', 'cuisine': 'korean', 'addr:housenumber': '5743', 'addr:street': 'Dalhousie Road', 'addr:unit': '115', 'addr:city': 'Vancouver'}",food
49.2822856,-123.1191044,cafe,Nordstrom E-Bar,"{'addr:housenumber': '799', 'internet_access': 'wlan', 'smoking': 'outside', 'internet_access:fee': 'no', 'opening_hours': 'Mo-Su 07:00-21:00', 'cuisine': 'coffee_shop', 'outdoor_seating': 'yes', 'addr:street': 'Robson Street', 'addr:city': 'Vancouver'}",food
49.2845541,-123.1181578,cafe,Caffe Express,"{'opening_hours': 'Mo-Fr 06:00-15:00', 'addr:housenumber': '888', 'addr:street': 'Dunsmuir Street'}",food
49.2854893,-123.1172155,restaurant,Shogun,"{'addr:province': 'BC', 'opening_hours': 'Mo-Fr 10:00-16:00', 'cuisine': 'japanese', 'addr:housenumber': '518', 'addr:street': 'Hornby Street', 'addr:city': 'Vancouver'}",food
49.263849,-123.1421144,restaurant,Old Beijing Roast Duck,"{'opening_hours:signed': 'no', 'website': 'http://www.oldbeijingroastduck.com/', 'addr:housenumber': '1643', 'phone': '+1-604-559-8556', 'cuisine': 'chinese', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}",food
49.2794465,-123.1230178,cafe,Blenz Coffee,"{'brand:wikidata': 'Q4926090', 'addr:province': 'BC', 'addr:housenumber': '999', 'opening_hours': 'Mo-Th 07:00-00:00; Fr 07:00-03:00; Sa 08:00-03:00; Su 08:30-23:00', 'cuisine': 'coffee_shop', 'outdoor_seating': 'yes', 'addr:street': 'Granville Street', 'takeaway': 'yes', 'brand': 'Blenz Coffee', 'addr:city': 'Vancouver'}",food
49.2796758,-123.12269,bar,Good Co. Granville,"{'addr:province': 'BC', 'website': 'https://www.goodcobars.com/', 'addr:housenumber': '965', 'opening_hours': 'Su-Mo 12:00-01:00,Tu-Th 12:00-02:00,Fr-Sa 12:00-03:00', 'addr:street': 'Granville Street', 'addr:postcode': 'V6Z 1L3', 'email': 'granville@goodcobars.com', 'addr:city': 'Vancouver'}",food
49.26428,-123.1722925,restaurant,Banana Leaf,"{'cuisine': 'malaysian', 'website': 'https://www.bananaleaf-vancouver.com/', 'addr:housenumber': '3005', 'addr:street': 'West Broadway', 'phone': '+1-604-734-3005'}",food
49.2750892,-123.122758,restaurant,Cactus Club Cafe,"{'brand:wikidata': 'Q5016149', 'addr:province': 'BC', 'diet:gluten_free': 'yes', 'air_conditioning': 'yes', 'takeaway': 'yes', 'addr:city': 'Vancouver', 'diet:vegetarian': 'yes', 'bar': 'yes', 'addr:housenumber': '357', 'phone': '+1-604-685-8070', 'smoking': 'no', 'opening_hours': 'Su-We 11:30-00:00; Th-Sa 11:30-01:00', 'reservation': 'yes', 'outdoor_seating': 'yes', 'addr:street': 'Davie Street', 'brand': 'Cactus Club Cafe'}",food
49.2757856,-123.1211099,cafe,Blenz Coffee,"{'brand:wikidata': 'Q4926090', 'website': 'https://blenz.com/', 'internet_access': 'wlan', 'level': '0', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'addr:postcode': 'V6B 6C5', 'addr:city': 'Vancouver', 'addr:housenumber': '338', 'phone': '+1-604-609-2768', 'smoking': 'no', 'opening_hours': 'Mo-Su 07:00-20:00', 'addr:street': 'Helmcken Street', 'brand': 'Blenz Coffee', 'email': 'yaletown@blenz.com'}",food
49.2757748,-123.120516,restaurant,Earls,"{'brand:wikidata': 'Q5326525', 'website': 'https://earls.ca', 'alt_name': 'Earls Kitchen + Bar', 'addr:housenumber': '1095', 'opening_hours': 'Mo-Th 11:00-24:00, Fr 11:00-01:00, Sa 10:00-01:00, Su 10:00-24:00', 'addr:street': 'Mainland Street', 'brand': 'Earls', 'addr:city': 'Vancouver'}",food
49.2765618,-123.119369,restaurant,The Keg,"{'brand:wikidata': 'Q7744066', 'air_conditioning': 'yes', 'check_date:opening_hours': '2022-04-24', 'cuisine': 'steak_house', 'branch': 'The Keg Steakhouse + Bar Yaletown', 'addr:city': 'Vancouver', 'addr:housenumber': '1011', 'smoking': 'no', 'opening_hours': 'Su-Th 16:00-24:00, Fr,Sa 16:00-01:30', 'reservation': 'yes', 'outdoor_seating': 'yes', 'addr:street': 'Mainland Street', 'brand': 'The Keg'}",food
49.2781459,-123.1172381,restaurant,Lupo,"{'opening_hours': 'Mo-Su 17:00-18:00+', 'addr:housenumber': '869', 'addr:street': 'Hamilton Street', 'addr:city': 'Vancouver'}",food
49.2657244,-123.2430971,fast_food,Red Burrito,{'cuisine': 'mexican'},food
49.2661113,-123.2420861,fast_food,Pita Pit,"{'brand:wikidata': 'Q7757289', 'cuisine': 'pita', 'takeaway': 'yes', 'brand': 'Pita Pit', 'brand:wikipedia': 'en:Pita Pit'}",food
49.2660115,-123.2423353,cafe,Only U Cafe,{},food
49.274204,-123.153753,restaurant,The Boathouse Restaurant,"{'addr:province': 'BC', 'opening_hours': 'Mo-Th 12:00-20:00; Fr 12:00-21:00; Sa 10:30-21:00; Su 10:30-20:00', 'cuisine': 'seafood', 'addr:city': 'Vancouver'}",food
49.2861774,-123.1269715,cafe,Blenz,"{'opening_hours': 'Mo-Th 06:30-23:00; Fr 06:30-24:00; Sa 07:00-24:00; Su 07:00-23:00', 'check_date:opening_hours': '2021-07-23'}",food
49.2578148,-123.1650598,restaurant,Trafalgars Bistro,{},food
49.2468123,-123.0683041,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'opening_hours': 'Mo-Fr 08:00-22:00; Sa 08:00-22:00; Su 09:00-22:00', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}",food
49.2218272,-122.9969589,fast_food,Domino's,"{'brand:wikidata': 'Q839466', 'delivery': 'yes', 'website': 'https://pizza.dominos.ca/Burnaby-British-Columbia-10082/', 'brand:wikipedia': ""en:Domino's Pizza"", 'cuisine': 'pizza', 'takeaway': 'yes', 'addr:housenumber': '4730', 'phone': '+1-604-438-1131', 'drive_through': 'no', 'opening_hours': 'Su-Th 11:00-1:00; Fr-Sa 11:00-3:00', 'short_name': ""Domino's"", 'addr:street': 'Imperial Street', 'brand': ""Domino's""}",food
49.2331055,-123.0657587,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'cuisine': 'burger', 'internet_access': 'wlan', 'takeaway': 'yes', 'brand': ""McDonald's"", 'brand:wikipedia': ""en:McDonald's""}",food
49.2331195,-123.0659733,fast_food,Kent's Kitchen,"{'cuisine': 'chinese', 'addr:housenumber': '5659', 'addr:street': 'Victoria Drive'}",food
49.2256886,-123.0777235,fast_food,Papa Dave's Pizza Indian Cuisine,{},food
49.2182564,-123.0773813,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'website': 'http://www.mcdonalds.ca/', 'addr:housenumber': '7295', 'internet_access': 'wlan', 'brand:wikipedia': ""en:McDonald's"", 'opening_hours': '24/7', 'cuisine': 'burger', 'addr:street': 'Knight Street', 'takeaway': 'yes', 'brand': ""McDonald's""}",food
49.2329149,-123.0761197,pub,East Side Craft House,{},food
49.2256116,-123.0777236,fast_food,KFC,"{'brand:wikidata': 'Q524757', 'cuisine': 'chicken', 'alt_name': 'Kentucky Fried Chicken', 'takeaway': 'yes', 'brand': 'KFC', 'brand:wikipedia': 'en:KFC'}",food
49.2842334,-123.109032,restaurant,Water Street Cafe,"{'addr:province': 'BC', 'addr:housenumber': '300', 'addr:street': 'Water Street', 'addr:postcode': 'V6B 1B6', 'addr:city': 'Vancouver'}",food
49.2635812,-123.127202,restaurant,Minato Japanese Restaurant,"{'website': 'https://minatosushi.ca/', 'addr:housenumber': '1001', 'phone': '+1-604-732-6554', 'opening_hours': 'Tu 16:30-23:45; We,Th 11:30-23:45; Fr 11:30-00:45; Sa 16:30-00:45', 'cuisine': 'sushi', 'addr:street': 'West Broadway', 'addr:unit': '102', 'survey:date': '2022-03-19', 'addr:city': 'Vancouver'}",food
49.2634907,-123.11626,fast_food,McDonald's,"{'brand:wikidata': 'Q38076', 'addr:province': 'BC', 'website': 'http://www.mcdonalds.ca/', 'internet_access': 'wlan', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'takeaway': 'yes', 'addr:postcode': 'V5Z 1E6', 'addr:city': 'Vancouver', 'addr:housenumber': '537', 'phone': '+1-604-718-1061', 'indoor_seating': 'yes', 'smoking': 'no', 'outdoor_seating': 'yes', 'addr:street': 'West Broadway', 'brand': ""McDonald's""}",food
49.2632872,-123.109983,restaurant,7-Inch Waffle House,"{'addr:province': 'BC', 'addr:housenumber': '223', 'addr:street': 'West Broadway', 'addr:unit': '107', 'smoking': 'no', 'addr:city': 'Vancouver'}",food
49.263551,-123.1254837,restaurant,Chef's Choice Chinese Cuisine,"{'addr:province': 'BC', 'addr:housenumber': '955', 'phone': '+1-604-558-1198', 'indoor_seating': 'yes', 'smoking': 'no', 'cuisine': 'chinese', 'outdoor_seating': 'no', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}",food
49.2634241,-123.117312,restaurant,Cactus Club Cafe,"{'addr:province': 'BC', 'addr:housenumber': '575', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}",food
49.2635122,-123.1233898,cafe,Tim Hortons,"{'opening_hours:signed': 'no', 'brand:wikidata': 'Q175106', 'wheelchair': 'yes', 'indoor_seating': 'yes', 'brand:wikipedia': 'en:Tim Hortons', 'smoking': 'no', 'check_date:opening_hours': '2022-09-29', 'cuisine': 'coffee_shop', 'outdoor_seating': 'no', 'takeaway': 'yes', 'brand': 'Tim Hortons'}",food
49.2632049,-123.1070497,cafe,Artigiano,"{'opening_hours': 'Mo-Fr 07:00-18:00; Sa,Su 08:00-18:00', 'cuisine': 'coffee_shop', 'smoking': 'no'}",food
49.2636456,-123.1316944,restaurant,Royal Seoul House,"{'cuisine': 'korean', 'addr:housenumber': '1215', 'addr:street': 'West Broadway', 'phone': '+1-604-739-9001', 'addr:postcode': 'V6H 1G7', 'addr:city': 'Vancouver'}",food
49.2633439,-123.1130715,restaurant,Menya Raizo,"{'addr:province': 'BC', 'website': 'http://www.menyaramen.com/', 'addr:housenumber': '401', 'indoor_seating': 'yes', 'smoking': 'no', 'cuisine': 'japanese', 'outdoor_seating': 'no', 'addr:street': 'West Broadway', 'addr:postcode': 'V5Y 1R4', 'addr:city': 'Vancouver'}",food
49.2633536,-123.1137363,fast_food,Subway,"{'brand:wikidata': 'Q244457', 'wheelchair': 'yes', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'takeaway': 'yes', 'addr:postcode': 'V5Y 1R4', 'addr:city': 'Vancouver', 'addr:housenumber': '433', 'phone': '+1-604-569-3961', 'indoor_seating': 'yes', 'smoking': 'no', 'outdoor_seating': 'no', 'addr:street': 'West Broadway', 'brand': 'Subway'}",food
49.2634886,-123.1215189,fast_food,A&W,"{'brand:wikidata': 'Q2818848', 'wheelchair': 'yes', 'brand:wikipedia': 'en:A&W (Canada)', 'cuisine': 'burger', 'takeaway': 'yes', 'addr:city': 'Vancouver', 'addr:housenumber': '777', 'indoor_seating': 'yes', 'drive_through': 'no', 'smoking': 'no', 'outdoor_seating': 'yes', 'addr:street': 'West Broadway', 'brand': 'A&W'}",food
49.2370452,-123.0656861,restaurant,Sandy La Chinese Restaurant,"{'addr:housenumber': '5257', 'opening_hours': 'Mo-Su 17:00-03:00', 'cuisine': 'chinese', 'addr:street': 'Victoria Drive', 'addr:postcode': 'V5P 3V4', 'capacity': '60', 'addr:city': 'Vancouver'}",food
